model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,528,semantic,110.1028,67.1638,60.3141,71.2053,0,1,0,0,357,366,366,366,23044718592,23044718592,23044718592,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,529,structural,91.4858,67.4604,62.1136,57.9565,0,0,0,0,274,306,306,306,16108388352,16108388352,16108388352,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,530,semantic,82.649,44.3264,42.8459,43.1919,0,1,0,0,311,316,324,324,17178427392,18059231232,18059231232,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,531,structural,147.1949,82.1245,99.443,84.1086,0,1,1,1,353,353,353,353,21436735488,21436735488,21436735488,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,532,multi-hop,146.3795,43.7457,39.6308,41.0227,0,0,0,0,365,365,330,365,22918963200,18734284800,22918963200,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,533,semantic,162.0523,43.3043,41.4785,75.1396,0,1,0,0,377,377,377,366,24450736128,24450736128,23044718592,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,534,multi-hop,77.4731,75.9471,68.0153,69.9626,1,1,1,0,197,401,401,401,27662917632,27662917632,27662917632,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,535,multi-hop,80.712,48.5889,49.3872,42.6895,0,1,0,0,298,351,349,349,21194514432,20953669632,20953669632,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,536,multi-hop,143.9959,61.0852,69.916,57.8074,0,0,0,0,326,326,326,268,18282872832,18282872832,12356026368,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,537,structural,73.2568,41.4735,42.2368,42.0539,0,0,1,1,181,263,263,263,11899281408,11899281408,11899281408,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,538,multi-hop,83.3031,43.6395,46.5325,42.9219,0,1,0,0,318,234,359,352,9419784192,22171656192,21315452928,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,539,multi-hop,99.8885,41.7955,40.8197,40.7336,1,1,0,0,304,300,304,304,15482880000,15898509312,15898509312,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,540,multi-hop,77.3662,58.1546,57.0988,41.86,0,0,1,1,272,338,341,341,19653623808,20004052992,20004052992,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,541,multi-hop,86.8454,43.117,41.4173,43.2721,0,0,1,1,313,382,382,382,25103597568,25103597568,25103597568,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,542,structural,157.4189,67.354,54.4454,70.8862,0,0,0,1,408,408,322,408,28637134848,17836965888,28637134848,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,543,semantic,141.1189,67.214,63.7599,64.7349,0,1,1,1,369,369,368,368,23424049152,23297261568,23297261568,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,544,structural,99.5319,63.7203,54.5254,50.9495,0,0,0,0,305,302,277,216,15690006528,13199843328,8026324992,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,545,multi-hop,81.0762,49.5653,43.7285,43.7516,0,1,0,0,297,329,377,377,18620915712,24450736128,24450736128,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,546,structural,81.69,41.8117,41.8048,41.9375,0,0,0,1,375,353,380,380,21436735488,24841420800,24841420800,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,547,multi-hop,47.2951,44.309,40.2761,41.6411,0,1,0,0,167,9,7,249,13934592,8429568,10666156032,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
