model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,109,multi-hop,18.0356,28.3924,21.1477,0,0,0,2,7,7,6422528,6422528,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,110,multi-hop,20.6985,0.0,0.0,0,1,1,4,260,260,8860467200,8860467200,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,111,multi-hop,18.2216,15.4322,0.0,0,0,1,116,372,372,18138267648,18138267648,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,112,semantic,52.7698,0.0,15.4324,0,1,0,104,360,360,16986931200,16986931200,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,113,multi-hop,25.1384,0.0,0.0,0,1,1,89,345,345,15600844800,15600844800,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,114,multi-hop,20.573,0.0,0.0,0,1,1,83,339,339,15062925312,15062925312,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,115,multi-hop,26.0538,19.4444,36.3637,0,0,0,101,357,357,16704995328,16704995328,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,116,semantic,43.4075,0.0,0.0,0,1,1,104,325,306,13844480000,12273057792,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,117,multi-hop,20.6942,33.9979,17.4126,0,0,0,95,351,347,16148201472,15782248448,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,118,multi-hop,19.8142,0.0,0.0,0,1,1,100,356,356,16611540992,16611540992,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,119,multi-hop,22.4399,16.2154,0.0,0,0,1,101,357,357,16704995328,16704995328,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,120,structural,19.4662,53.1617,21.8157,0,0,0,8,264,253,9135194112,8389787648,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,121,multi-hop,24.3728,0.0,21.2066,0,1,0,110,325,366,13844480000,17557880832,7.461,0.032
