model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,394,multi-hop,29.6041,18.6598,17.9081,0.0,0,0,0,1,73,329,329,329,18620915712,18620915712,18620915712,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,395,multi-hop,20.1153,52.5967,0.0,0.0,0,0,1,1,110,366,366,366,23044718592,23044718592,23044718592,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,396,multi-hop,23.4912,37.4984,34.7305,0.0,0,0,0,1,108,364,364,364,22793551872,22793551872,22793551872,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,397,structural,40.95,0.0,0.0,0.0,0,1,1,1,110,366,366,366,23044718592,23044718592,23044718592,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,398,multi-hop,18.7944,34.8063,0.0,0.0,0,0,1,1,108,364,364,364,22793551872,22793551872,22793551872,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,399,multi-hop,0.0,0.0,0.0,0.0,1,1,1,1,85,341,341,341,20004052992,20004052992,20004052992,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,400,multi-hop,41.0989,0.0,39.7606,39.5906,0,1,0,0,97,353,336,353,21436735488,19421724672,21436735488,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,401,structural,24.8474,0.0,0.0,21.3643,0,1,1,0,27,283,283,283,13777870848,13777870848,13777870848,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,402,semantic,47.5672,0.0,44.3178,42.9897,0,1,0,0,97,353,353,353,21436735488,21436735488,21436735488,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,403,multi-hop,18.8624,37.1909,29.4415,0.0,0,0,0,1,130,386,386,386,25632079872,25632079872,25632079872,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,404,semantic,41.6952,0.0,24.4992,38.1927,0,1,0,0,113,369,369,369,23424049152,23424049152,23424049152,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,405,structural,16.7316,18.2697,16.8118,21.4473,0,0,0,0,118,374,374,374,24063148032,24063148032,24063148032,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,406,semantic,22.8517,0.0,0.0,0.0,0,1,1,1,106,332,362,362,18962055168,22543761408,22543761408,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
